id,name,quantity,type_id,waiting_period_id
5727,C310C307E14,0,10,1
5728,C310C307E16,0,10,1
5729,C310C307E18,0,10,1
5730,C310C307E20,0,10,1
5731,C310C307E22,0,10,1
5732,C310C307E25,0,10,1
5733,C310C307E28,0,10,1
5734,C310C307E32,0,10,1
5735,C310C307E36,0,10,1
5736,C310C307E40,0,10,1
5737,C310C307E45,0,10,1
5738,C310C307E50,0,10,1
5739,C310C307E56,0,10,1
5740,C310C307E63,0,10,1
5741,C310C307E71,0,10,1
5742,C310C307E80,0,10,1
5743,C310C307E90,0,10,1
5744,C310C307F10,0,10,1
5745,C310C307F11,0,10,1
5746,C310C307F13,0,10,1
5747,C310C307F14,0,10,1
5748,C310C307F16,0,10,1
5749,C213C207D10,0,10,1
5750,C213C207D11,0,10,1
5751,C213C207D13,0,10,1
5752,C213C207D14,0,10,1
5753,C213C307D16,0,10,1
5754,C213C307D18,0,10,1
5755,C213C307D20,0,10,1
5756,C213C307D22,0,10,1
5757,C313C207D25,0,10,1
5758,C313C207D28,0,10,1
5759,C313C207D32,0,10,1
5760,C313C207D36,0,10,1
5761,C313C207D40,0,10,1
5762,C313C307D45,0,10,1
5763,C313C307D50,0,10,1
5764,C313C307D56,0,10,1
5765,C313C307D63,0,10,1
5766,C313C307D71,0,10,1
5767,C313C307D80,0,10,1
5768,C313C307D90,0,10,1
5769,C313C307Е10,0,10,1
5770,C313C307E11,0,10,1
5771,C313C307E13,0,10,1
5772,C313C307E14,0,10,1
5773,C313C307E16,0,10,1
5774,C313C307E18,0,10,1
5775,C313C307E20,0,10,1
5776,C313C307E22,0,10,1
5777,C313C307E25,0,10,1
5778,C313C307E28,0,10,1
5779,C313C307E32,0,10,1
5780,C313C307E36,0,10,1
5781,C313C307E40,0,10,1
5782,C313C307E45,0,10,1
5783,C313C307E50,0,10,1
5784,C313C307E56,0,10,1
5785,C313C307E63,0,10,1
5786,C313C307E71,0,10,1
5787,C313C307E80,0,10,1
5788,C313C307E90,0,10,1
5789,C313C307F10,0,10,1
5790,C313C307F11,0,10,1
5791,C313C307F13,0,10,1
5792,C313C307F14,0,10,1
5793,C313C307F16,0,10,1
5794,C214C208D10,0,10,1
5795,C214C208D11,0,10,1
5796,C214C208D13,0,10,1
5797,C214C208D14,0,10,1
5798,C214C208D16,0,10,1
5799,C214C208D18,0,10,1
5800,C214C208D20,0,10,1
5801,C214C208D22,0,10,1
5802,C314C207D25,0,10,1
5803,C314C207D28,0,10,1
5804,C314C207D32,0,10,1
5805,C314C207D36,0,10,1
5806,C314C207D40,0,10,1
5807,C314C307D45,0,10,1
5808,C314C307D50,0,10,1
5809,C314C307D56,0,10,1
5810,C314C307D63,0,10,1
5811,C314C307D71,0,10,1
5812,C314C307D80,0,10,1
5813,C314C307D90,0,10,1
5814,C314C307Е10,0,10,1
5815,C314C307E11,0,10,1
5816,C314C307E13,0,10,1
5817,C314C307E14,0,10,1
5818,C314C307E16,0,10,1
5819,C314C307E18,0,10,1
5820,C314C307E20,0,10,1
5821,C314C307E22,0,10,1
5822,C314C307E25,0,10,1
5823,C314C307E28,0,10,1
5824,C314C307E32,0,10,1
5825,C314C307E36,0,10,1
5826,C314C307E40,0,10,1
5827,C314C307E45,0,10,1
5828,C314C307E50,0,10,1
5829,C314C307E56,0,10,1
5830,C314C307E63,0,10,1
5831,C314C307E71,0,10,1
5832,C314C307E80,0,10,1
5833,C314C307E90,0,10,1
5834,C314C307F10,0,10,1
5835,C314C307F11,0,10,1
5836,C314C307F13,0,10,1
5837,C314C307F14,0,10,1
5838,C314C307F16,0,10,1
5839,C216C210D10,0,10,1
5840,C216C210D11,0,10,1
5841,C216C210D13,0,10,1
5842,C216C210D14,0,10,1
5843,C216C210D16,0,10,1
5844,C216C210D18,0,10,1
5845,C216C210D20,0,10,1
5846,C216C210D22,0,10,1
5847,C316C209D25,0,10,1
5848,C316C209D28,0,10,1
5849,C316C209D32,0,10,1
5850,C316C209D36,0,10,1
5851,C316C209D40,0,10,1
5852,C316C209D45,0,10,1
5853,C316C209D50,0,10,1
5854,C316C209D56,0,10,1
5855,C316C209D63,0,10,1
5856,C316C209D71,0,10,1
5857,C316C209D80,0,10,1
5858,C316C209D90,0,10,1
5859,C316C309Е10,0,10,1
5860,C316C309E11,0,10,1
5861,C316C309E13,0,10,1
5862,C316C309E14,0,10,1
5863,C316C309E16,0,10,1
5864,C316C309E18,0,10,1
5865,C316C309E20,0,10,1
5866,C316C309E22,0,10,1
5867,C316C309E25,0,10,1
5868,C316C309E28,0,10,1
5869,C316C309E32,0,10,1
5870,C316C309E36,0,10,1
5871,C316C309E40,0,10,1
5872,C316C309E45,0,10,1
5873,C316C309E50,0,10,1
5874,C316C309E56,0,10,1
5875,C316C309E63,0,10,1
5876,C316C309E71,0,10,1
5877,C316C309E80,0,10,1
5878,C316C309E90,0,10,1
5879,C316C309F10,0,10,1
5880,C316C309F11,0,10,1
5881,C316C309F13,0,10,1
5882,C316C309F14,0,10,1
5883,C316C309F16,0,10,1
5884,C316C309F18,0,10,1
5885,S203B71,0,10,1
5886,S203B80,0,10,1
5887,S203B90,0,10,1
5888,S203C10,0,10,1
5889,S203C11,0,10,1
5890,S203C13,0,10,1
5891,S203C14,0,10,1
5892,S203C16,0,10,1
5893,S203C18,0,10,1
5894,S203C20,0,10,1
5895,S203C22,0,10,1
5896,S203C25,0,10,1
5897,S203C28,0,10,1
5898,S203C32,0,10,1
5899,S203C36,0,10,1
5900,S203C40,0,10,1
5901,S203C45,0,10,1
5902,S203C50,0,10,1
5903,S203C56,0,10,1
5904,S203C63,0,10,1
5905,S203C71,0,10,1
5906,S203C80,0,10,1
5907,S203C90,0,10,1
5908,S203D10,0,10,1
5909,S203D11,0,10,1
5910,S203D13,0,10,1
5911,S203D14,0,10,1
5912,S203D16,0,10,1
5913,S203D18,0,10,1
5914,S204B71,0,10,1
5915,S204B80,0,10,1
5916,S204B90,0,10,1
5917,S204C10,0,10,1
5918,S204C11,0,10,1
5919,S204C13,0,10,1
5920,S204C14,0,10,1
5921,S204C16,0,10,1
5922,S204C18,0,10,1
5923,S204C20,0,10,1
5924,S204C22,0,10,1
5925,S204C25,0,10,1
5926,S204C28,0,10,1
5927,S204C32,0,10,1
5928,S204C36,0,10,1
5929,S204C40,0,10,1
5930,S204C45,0,10,1
5931,S204C50,0,10,1
5932,S204C56,0,10,1
5933,S204C63,0,10,1
5934,S204C71,0,10,1
5935,S204C80,0,10,1
5936,S204C90,0,10,1
5937,S204D10,0,10,1
5938,S204D11,0,10,1
5939,S204D13,0,10,1
5940,S204D14,0,10,1
5941,S204D16,0,10,1
5942,S204D18,0,10,1
5943,S204D20,0,10,1
5944,S204D22,0,10,1
5945,S205B80,0,10,1
5946,S205B90,0,10,1
5947,S205C10,0,10,1
5948,S205C11,0,10,1
5949,S205C13,0,10,1
5950,S205C14,0,10,1
5951,S205C16,0,10,1
5952,S205C18,0,10,1
5953,S205C20,0,10,1
5954,S205C22,0,10,1
5955,S205C25,0,10,1
5956,S205C28,0,10,1
5957,S205C32,0,10,1
5958,S205C36,0,10,1
5959,S205C40,0,10,1
5960,S205C45,0,10,1
5961,S205C50,0,10,1
5962,S205C56,0,10,1
5963,S205C63,0,10,1
5964,S205C71,0,10,1
5965,S205C80,0,10,1
5966,S205C90,0,10,1
5967,S205D10,0,10,1
5968,S205D11,0,10,1
5969,S205D13,0,10,1
5970,S205D14,0,10,1
5971,S205D16,0,10,1
5972,S205D18,0,10,1
5973,S205D20,0,10,1
5974,S205D22,0,10,1
5975,S206B71,0,10,1
5976,S206B80,0,10,1
5977,S206B90,0,10,1
5978,S206C10,0,10,1
5979,S206C11,0,10,1
5980,S206C13,0,10,1
5981,S206C14,0,10,1
5982,S206C16,0,10,1
5983,S206C18,0,10,1
5984,S206C20,0,10,1
5985,S206C22,0,10,1
5986,S206C25,0,10,1
5987,S206C28,0,10,1
5988,S206C32,0,10,1
5989,S206C36,0,10,1
5990,S206C40,0,10,1
5991,S206C45,0,10,1
5992,S206C50,0,10,1
5993,S206C56,0,10,1
5994,S206C63,0,10,1
5995,S206C71,0,10,1
5996,S206C80,0,10,1
5997,S206C90,0,10,1
5998,S206D10,0,10,1
5999,S206D11,0,10,1
6000,S206D13,0,10,1
6001,S206D14,0,10,1
6002,S206D16,0,10,1
6003,S206D18,0,10,1
6004,S206D20,0,10,1
6005,S206D22,0,10,1
6006,S206D25,0,10,1
6007,S206D28,0,10,1
6008,S206D32,0,10,1
6009,S207B80,0,10,1
6010,S207B90,0,10,1
6011,S207C10,0,10,1
6012,S207C11,0,10,1
6013,S207C13,0,10,1
6014,S207C14,0,10,1
6015,S207C16,0,10,1
6016,S207C18,0,10,1
6017,S207C20,0,10,1
6018,S207C22,0,10,1
6019,S207C25,0,10,1
6020,S207C28,0,10,1
6021,S207C32,0,10,1
6022,S207C36,0,10,1
6023,S207C40,0,10,1
6024,S207C45,0,10,1
6025,S207C50,0,10,1
6026,S207C56,0,10,1
6027,S207C63,0,10,1
6028,S207C71,0,10,1
6029,S207C80,0,10,1
6030,S207C90,0,10,1
6031,S207D10,0,10,1
6032,S207D11,0,10,1
6033,S207D13,0,10,1
6034,S207D14,0,10,1
6035,S207D16,0,10,1
6036,S207D18,0,10,1
6037,S207D20,0,10,1
6038,S207D22,0,10,1
6039,S207D25,0,10,1
6040,S207D28,0,10,1
6041,S207D32,0,10,1
6042,S207D36,0,10,1
6043,S208C10,0,10,1
6044,S208C11,0,10,1
6045,S208C13,0,10,1
6046,S208C14,0,10,1
6047,S208C16,0,10,1
6048,S208C18,0,10,1
6049,S208C20,0,10,1
6050,S208C22,0,10,1
6051,S208C25,0,10,1
6052,S208C28,0,10,1
6053,S208C32,0,10,1
6054,S208C36,0,10,1
6055,S208C40,0,10,1
6056,S208C45,0,10,1
6057,S208C50,0,10,1
6058,S208C56,0,10,1
6059,S208C63,0,10,1
6060,S208C71,0,10,1
6061,S208C80,0,10,1
6062,S208C90,0,10,1
6063,S208D10,0,10,1
6064,S208D11,0,10,1
6065,S208D13,0,10,1
6066,S208D14,0,10,1
6067,S208D16,0,10,1
6068,S208D18,0,10,1
6069,S208D20,0,10,1
6070,S208D22,0,10,1
6071,S208D25,0,10,1
6072,S208D28,0,10,1
6073,S208D32,0,10,1
6074,S208D36,0,10,1
6075,S208D40,0,10,1
6076,S208D45,0,10,1
6077,S208D50,0,10,1
6078,S209C18,0,10,1
6079,S209C20,0,10,1
6080,S209C22,0,10,1
6081,S209C25,0,10,1
6082,S209C28,0,10,1
6083,S209C32,0,10,1
6084,S209C36,0,10,1
6085,S209C40,0,10,1
6086,S209C45,0,10,1
6087,S209C50,0,10,1
6088,S209C56,0,10,1
6089,S209C63,0,10,1
6090,S209C71,0,10,1
6091,S209C80,0,10,1
6092,S209C90,0,10,1
6093,S209D10,0,10,1
6094,S209D11,0,10,1
6095,S209D13,0,10,1
6096,S209D14,0,10,1
6097,S209D16,0,10,1
6098,S209D18,0,10,1
6099,S209D20,0,10,1
6100,S209D22,0,10,1
6101,S209D25,0,10,1
6102,S209D28,0,10,1
6103,S209D32,0,10,1
6104,S209D36,0,10,1
6105,S209D40,0,10,1
6106,S209D45,0,10,1
6107,S209D50,0,10,1
6108,S210C18,0,10,1
6109,S210C20,0,10,1
6110,S210C22,0,10,1
6111,S210C25,0,10,1
6112,S210C28,0,10,1
6113,S210C32,0,10,1
6114,S210C36,0,10,1
6115,S210C40,0,10,1
6116,S210C45,0,10,1
6117,S210C50,0,10,1
6118,S210C56,0,10,1
6119,S210C63,0,10,1
6120,S210C71,0,10,1
6121,S210C80,0,10,1
6122,S210C90,0,10,1
6123,S210D10,0,10,1
6124,S210D11,0,10,1
6125,S210D13,0,10,1
6126,S210D14,0,10,1
6127,S210D16,0,10,1
6128,S210D18,0,10,1
6129,S210D20,0,10,1
6130,S210D22,0,10,1
6131,S210D25,0,10,1
6132,S210D28,0,10,1
6133,S210D32,0,10,1
6134,S210D36,0,10,1
6135,S210D40,0,10,1
6136,S212C18,0,10,1
6137,S212C20,0,10,1
6138,S212C22,0,10,1
6139,S212C25,0,10,1
6140,S212C28,0,10,1
6141,S212C32,0,10,1
6142,S212C36,0,10,1
6143,S212C40,0,10,1
6144,S212C45,0,10,1
6145,S212C50,0,10,1
6146,S212C56,0,10,1
6147,S212C63,0,10,1
6148,S212C71,0,10,1
6149,S212C80,0,10,1
6150,S212C90,0,10,1
6151,S212D10,0,10,1
6152,S212D11,0,10,1
6153,S212D13,0,10,1
6154,S212D14,0,10,1
6155,S212D16,0,10,1
6156,S212D18,0,10,1
6157,S212D20,0,10,1
6158,S212D22,0,10,1
6159,S212D25,0,10,1
6160,S212D28,0,10,1
6161,S212D32,0,10,1
6162,S212D36,0,10,1
6163,S212D40,0,10,1
6164,S212D45,0,10,1
6165,S203C201D20,0,10,1
6166,S203C201D22,0,10,1
6167,S203C201D25,0,10,1
6168,S203C201D28,0,10,1
6169,S203C201D32,0,10,1
6170,S203C201D36,0,10,1
6171,S203C201D40,0,10,1
6172,S203C201D45,0,10,1
6173,S203C301D50,0,10,1
6174,S203C301D56,0,10,1
6175,S203C301D63,0,10,1
6176,S203C301D71,0,10,1
6177,S203C301D80,0,10,1
6178,S203C301D90,0,10,1
6179,S203C301Е10,0,10,1
6180,S203C301E11,0,10,1
6181,S203C301E13,0,10,1
6182,S203C301E14,0,10,1
6183,S203C301E16,0,10,1
6184,S203C301E18,0,10,1
6185,S203C301E20,0,10,1
6186,S203C301E22,0,10,1
6187,S203C301E25,0,10,1
6188,S203C301E28,0,10,1
6189,S203C301E32,0,10,1
6190,S203C301E36,0,10,1
6191,S203C301E40,0,10,1
6192,S203C301E45,0,10,1
6193,S203C301E50,0,10,1
6194,S203C301E56,0,10,1
6195,S204C201D20,0,10,1
6196,S204C201D22,0,10,1
6197,S204C201D25,0,10,1
6198,S204C201D28,0,10,1
6199,S204C201D32,0,10,1
6200,S204C201D36,0,10,1
6201,S204C201D40,0,10,1
6202,S204C201D45,0,10,1
6203,S204C301D50,0,10,1
6204,S204C301D56,0,10,1
6205,S204C301D63,0,10,1
6206,S204C301D71,0,10,1
6207,S204C301D80,0,10,1
6208,S204C301D90,0,10,1
6209,S204C301Е10,0,10,1
6210,S204C301E11,0,10,1
6211,S204C301E13,0,10,1
6212,S204C301E14,0,10,1
6213,S204C301E16,0,10,1
6214,S204C301E18,0,10,1
6215,S204C301E20,0,10,1
6216,S204C301E22,0,10,1
6217,S204C301E25,0,10,1
6218,S204C301E28,0,10,1
6219,S204C301E32,0,10,1
6220,S204C301E36,0,10,1
6221,S204C301E40,0,10,1
6222,S204C301E45,0,10,1
6223,S204C301E50,0,10,1
6224,S204C301E56,0,10,1
6225,S205C203D20,0,10,1
6226,S205C203D22,0,10,1
6227,S205C203D25,0,10,1
6228,S205C203D28,0,10,1
6229,S205C203D32,0,10,1
6230,S205C203D36,0,10,1
6231,S205C203D40,0,10,1
6232,S205C203D45,0,10,1
6233,S205C203D50,0,10,1
6234,S205C303D56,0,10,1
6235,S205C303D63,0,10,1
6236,S205C303D71,0,10,1
6237,S205C303D80,0,10,1
6238,S205C303D90,0,10,1
6239,S205C303Е10,0,10,1
6240,S205C303E11,0,10,1
6241,S205C303E13,0,10,1
6242,S205C303E14,0,10,1
6243,S205C303E16,0,10,1
6244,S205C303E18,0,10,1
6245,S205C303E20,0,10,1
6246,S205C303E22,0,10,1
6247,S205C303E25,0,10,1
6248,S205C303E28,0,10,1
6249,S205C303E32,0,10,1
6250,S205C303E36,0,10,1
6251,S205C303E40,0,10,1
6252,S205C303E45,0,10,1
6253,S205C303E50,0,10,1
6254,S205C303E56,0,10,1
6255,S205C303E63,0,10,1
6256,S205C303E71,0,10,1
6257,S205C303E80,0,10,1
6258,S205C303E90,0,10,1
6259,S205C303F10,0,10,1
6260,S205C303F11,0,10,1
6261,S205C303F13,0,10,1
6262,S205C303F14,0,10,1
6263,S206C203D20,0,10,1
6264,S206C203D22,0,10,1
6265,S206C203D25,0,10,1
6266,S206C203D28,0,10,1
6267,S206C203D32,0,10,1
6268,S206C203D36,0,10,1
6269,S206C203D40,0,10,1
6270,S206C203D45,0,10,1
6271,S206C203D50,0,10,1
6272,S206C303D56,0,10,1
6273,S206C303D63,0,10,1
6274,S206C303D71,0,10,1
6275,S206C303D80,0,10,1
6276,S206C303D90,0,10,1
6277,S206C303Е10,0,10,1
6278,S206C303E11,0,10,1
6279,S206C303E13,0,10,1
6280,S206C303E14,0,10,1
6281,S206C303E16,0,10,1
6282,S206C303E18,0,10,1
6283,S206C303E20,0,10,1
6284,S206C303E22,0,10,1
6285,S206C303E25,0,10,1
6286,S206C303E28,0,10,1
6287,S206C303E32,0,10,1
6288,S206C303E36,0,10,1
6289,S206C303E40,0,10,1
6290,S206C303E45,0,10,1
6291,S206C303E50,0,10,1
6292,S206C303E56,0,10,1
6293,S206C303E63,0,10,1
6294,S206C303E71,0,10,1
6295,S206C303E80,0,10,1
6296,S206C303E90,0,10,1
6297,S206C303F10,0,10,1
6298,S206C303F11,0,10,1
6299,S206C303F13,0,10,1
6300,S206C303F14,0,10,1
6301,S207C203D20,0,10,1
6302,S207C203D22,0,10,1
6303,S207C203D25,0,10,1
6304,S207C203D28,0,10,1
6305,S207C203D32,0,10,1
6306,S207C203D36,0,10,1
6307,S207C203D40,0,10,1
6308,S207C203D45,0,10,1
6309,S207C203D50,0,10,1
6310,S207C303D56,0,10,1
6311,S207C303D63,0,10,1
6312,S207C303D71,0,10,1
6313,S207C303D80,0,10,1
6314,S207C303D90,0,10,1
6315,S207C303Е10,0,10,1
6316,S207C303E11,0,10,1
6317,S207C303E13,0,10,1
6318,S207C303E14,0,10,1
6319,S207C303E16,0,10,1
6320,S207C303E18,0,10,1
6321,S207C303E20,0,10,1
6322,S207C303E22,0,10,1
6323,S207C303E25,0,10,1
6324,S207C303E28,0,10,1
6325,S207C303E32,0,10,1
6326,S207C303E36,0,10,1
6327,S207C303E40,0,10,1
6328,S207C303E45,0,10,1
6329,S207C303E50,0,10,1
6330,S207C303E56,0,10,1
6331,S207C303E63,0,10,1
6332,S207C303E71,0,10,1
6333,S207C303E80,0,10,1
6334,S207C303E90,0,10,1
6335,S207C303F10,0,10,1
6336,S207C303F11,0,10,1
6337,S207C303F13,0,10,1
6338,S207C303F14,0,10,1
6339,S208C205D20,0,10,1
6340,S208C205D22,0,10,1
6341,S208C205D25,0,10,1
6342,S208C205D28,0,10,1
6343,S208C205D32,0,10,1
6344,S208C205D36,0,10,1
6345,S208C205D40,0,10,1
6346,S208C205D45,0,10,1
6347,S208C205D50,0,10,1
6348,S208C205D56,0,10,1
6349,S208C205D63,0,10,1
6350,S208C205D71,0,10,1
6351,S208C305D80,0,10,1
6352,S208C305D90,0,10,1
6353,S208C305Е10,0,10,1
6354,S208C305E11,0,10,1
6355,S208C305E13,0,10,1
6356,S208C305E14,0,10,1
6357,S208C305E16,0,10,1
6358,S208C305E18,0,10,1
6359,S208C305E20,0,10,1
6360,S208C305E22,0,10,1
6361,S208C305E25,0,10,1
6362,S208C305E28,0,10,1
6363,S208C305E32,0,10,1
6364,S208C305E36,0,10,1
6365,S208C305E40,0,10,1
6366,S208C305E45,0,10,1
6367,S208C305E50,0,10,1
6368,S208C305E56,0,10,1
6369,S208C305E63,0,10,1
6370,S208C305E71,0,10,1
6371,S208C305E80,0,10,1
6372,S208C305E90,0,10,1
6373,S208C305F10,0,10,1
6374,S208C305F11,0,10,1
6375,S208C305F13,0,10,1
6376,S208C305F14,0,10,1
6377,S208C305F16,0,10,1
6378,S208C305F18,0,10,1
6379,S208C305F20,0,10,1
6380,S208C305F22,0,10,1
6381,S209C205D20,0,10,1
6382,S209C205D22,0,10,1
6383,S209C205D25,0,10,1
6384,S209C205D28,0,10,1
6385,S209C205D32,0,10,1
6386,S209C205D36,0,10,1
6387,S209C205D40,0,10,1
6388,S209C205D45,0,10,1
6389,S209C205D50,0,10,1
6390,S209C205D56,0,10,1
6391,S209C205D63,0,10,1
6392,S209C205D71,0,10,1
6393,S209C305D80,0,10,1
6394,S209C305D90,0,10,1
6395,S209C305Е10,0,10,1
6396,S209C305E11,0,10,1
6397,S209C305E13,0,10,1
6398,S209C305E14,0,10,1
6399,S209C305E16,0,10,1
6400,S209C305E18,0,10,1
6401,S209C305E20,0,10,1
6402,S209C305E22,0,10,1
6403,S209C305E25,0,10,1
6404,S209C305E28,0,10,1
6405,S209C305E32,0,10,1
6406,S209C305E36,0,10,1
6407,S209C305E40,0,10,1
6408,S209C305E45,0,10,1
6409,S209C305E50,0,10,1
6410,S209C305E56,0,10,1
6411,S209C305E63,0,10,1
6412,S209C305E71,0,10,1
6413,S209C305E80,0,10,1
6414,S209C305E90,0,10,1
6415,S209C305F10,0,10,1
6416,S209C305F11,0,10,1
6417,S209C305F13,0,10,1
6418,S209C305F14,0,10,1
6419,S209C305F16,0,10,1
6420,S209C305F18,0,10,1
6421,S209C305F20,0,10,1
6422,S209C305F22,0,10,1
6423,S210C207D25,0,10,1
6424,S210C207D28,0,10,1
6425,S210C207D32,0,10,1
6426,S210C207D36,0,10,1
6427,S210C207D40,0,10,1
6428,S210C307D45,0,10,1
6429,S210C307D50,0,10,1
6430,S210C307D56,0,10,1
6431,S210C307D63,0,10,1
6432,S210C307D71,0,10,1
6433,S210C307D80,0,10,1
6434,S210C307D90,0,10,1
6435,S210C307Е10,0,10,1
6436,S210C307E11,0,10,1
6437,S210C307E13,0,10,1
6438,S210C307E14,0,10,1
6439,S210C307E16,0,10,1
6440,S210C307E18,0,10,1
6441,S210C307E20,0,10,1
6442,S210C307E22,0,10,1
6443,S210C307E25,0,10,1
6444,S210C307E28,0,10,1
6445,S210C307E32,0,10,1
6446,S210C307E36,0,10,1
6447,S210C307E40,0,10,1
6448,S210C307E45,0,10,1
6449,S210C307E50,0,10,1
6450,S210C307E56,0,10,1
6451,S210C307E63,0,10,1
6452,S210C307E71,0,10,1
6453,S210C307E80,0,10,1
6454,S210C307E90,0,10,1
6455,S210C307F10,0,10,1
6456,S210C307F11,0,10,1
6457,S210C307F13,0,10,1
6458,S210C307F14,0,10,1
6459,S210C307F16,0,10,1
6460,S210C307F18,0,10,1
6461,S210C307F20,0,10,1
6462,S210C307F22,0,10,1
6463,S210C307F24,0,10,1
6464,S210C307F26,0,10,1
6465,S212C208D25,0,10,1
6466,S212C208D28,0,10,1
6467,S212C208D32,0,10,1
6468,S212C208D36,0,10,1
6469,S212C208D40,0,10,1
6470,S212C208D45,0,10,1
6471,S212C208D50,0,10,1
6472,S212C208D56,0,10,1
6473,S212C208D63,0,10,1
6474,S212C308D71,0,10,1
6475,S212C308D80,0,10,1
6476,S212C308D90,0,10,1
6477,S212C308Е10,0,10,1
6478,S212C308E11,0,10,1
6479,S212C308E13,0,10,1
6480,S212C308E14,0,10,1
6481,S212C308E16,0,10,1
6482,S212C308E18,0,10,1
6483,S212C308E20,0,10,1
6484,S212C308E22,0,10,1
6485,S212C307E25,0,10,1
6486,S212C307E28,0,10,1
6487,S212C307E32,0,10,1
6488,S212C307E36,0,10,1
6489,S212C307E40,0,10,1
6490,S212C307E45,0,10,1
6491,S212C307E50,0,10,1
6492,S212C307E56,0,10,1
6493,S212C307E63,0,10,1
6494,S212C307E71,0,10,1
6495,S212C307E80,0,10,1
6496,S212C307E90,0,10,1
6497,S212C307F10,0,10,1
6498,S212C307F11,0,10,1
6499,S212C307F13,0,10,1
6500,S212C307F14,0,10,1
6501,S212C307F16,0,10,1
6502,S212C307F18,0,10,1
6503,S212C307F20,0,10,1
6504,S212C307F22,0,10,1
6505,S212C307F24,0,10,1
6506,S212C307F26,0,10,1
0,0,0,10,1
6507,Shaft-FL-sizes9-1140,0,20,1
6508,"Shaft-FL-sizes8-1130
",0,20,1
6509,Shaft-FL-sizes3-4-1120,0,20,1
6510,Shaft-FL-size18-1110,0,20,1
6511,Shaft-FL-size16-1100,0,20,1
6512,Shaft-FL-size15-1090,0,20,1
6513,Shaft-FL-size12-1080,0,20,1
6514,Shaft-FL-size10-1070,0,20,1
6515,Shaft-FL-size9-1060,0,20,1
6516,Shaft-FL-size8-1050,0,20,1
6517,Shaft-FL-size7-1040,0,20,1
6518,Shaft-FL-size6-1030,0,20,1
6519,Shaft-FL-size5-1020,0,20,1
6520,Shaft-FL-size4-1010,0,20,1
6521,Shaft-FL-size3-1000,0,20,1
6522,Shaft-FL-sizes12-1160,0,20,1
6523,Shaft-FL-sizes10-1150,0,20,1
